"ngyccapprelease","30      21      *     *   1,2,3,4,5,6","at 21:30 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/ngyccapprelease/16","4657","SUCCESS","11 Oct, 2018","192.168.210.72","true"
"Yslstab","","","","http://192.168.113.195:9090/job/Yslstab/50","222260","SUCCESS","11 Oct, 2018","192.168.56.84","true"
"yslsdg_CI_usetinydb","","","","http://192.168.113.195:9090/job/yslsdg_CI_usetinydb/145","213","SUCCESS","12 Oct, 2018","192.168.113.247","true"
"oauthclient_psd_CI_usetinydb","","","","http://192.168.113.195:9090/job/oauthclient_psd_CI_usetinydb/58","260","SUCCESS","12 Oct, 2018","192.168.113.247","true"
"yslwellness_CI_usetinydb","","","","http://192.168.113.195:9090/job/yslwellness_CI_usetinydb/70","181","SUCCESS","11 Oct, 2018","192.168.113.247","true"
"NightlyProwler_OAUTHCLIENT_STAB_USETINYDB","","","","http://192.168.113.195:9090/job/NightlyProwler_OAUTHCLIENT_STAB_USETINYDB/1","305","SUCCESS","5 Jul, 2018","192.168.113.247","true"
"YSLNPR_CI","00,25 * * * *","at 0 and 25 minutes","true","http://192.168.113.195:9090/job/YSLNPR_CI/7155","3415","SUCCESS","12 Oct, 2018","192.168.210.72","true"
"yslnprplus_CI","00,30 * * * *","at 0 and 30 minutes","true","http://192.168.113.195:9090/job/yslnprplus_CI/7659","543233","FAILURE","12 Oct, 2018","192.168.210.72","true"
"sdp2_package_artifact_buildteam_devops","","","","http://192.168.113.195:9090/job/sdp2_package_artifact_buildteam_devops/5","154","FAILURE","14 May, 2018","192.168.210.119","false"
"YSLSMB_CI","00,30 * * * *","at 0 and 30 minutes","true","http://192.168.113.195:9090/job/YSLSMB_CI/7323","4181","SUCCESS","12 Oct, 2018","192.168.210.72","true"
"newarch_CI","00,30 * * * *","at 0 and 30 minutes","true","http://192.168.113.195:9090/job/newarch_CI/40","41089","FAILURE","12 Oct, 2018","192.168.210.72","true"
